case_id,frame,trace_index,stage_route_index,stage_label,player_x,player_y,bombs,power,observed_bomb_cost,post_hit_bomb_stock_decrease,deathbomb_requested,active_bullets,active_lasers,active_items,pipeline_clearance_at_hit,minimum_pipeline_clearance_240f,minimum_corridor_slack_240f,action_lag,action,nearest_bullet_slot,nearest_bullet_clearance,nearest_laser_slot,nearest_laser_clearance,primary_cause_class,planner_failure_class,usable_robust_warning_lead_frames,usable_viability_warning_lead_frames,viability_kernel_exhausted_at_frame,contributing_factors,spell_id,spell_name,spell_attribution_status
LUN-S3-F117478-T1,117478,0,3,Stage 4A / Reimu,369.321044921875,424.08160400390625,3.0,20.0,0.0,0.0,False,1329,0,36,2.047009229660034,-0.995794415473938,9.130811711815301,1,up_left_fast,917,-1.799163818359375,,,observed_bullet_overlap,robust_action_set_exhausted_before_hit,3,0,,pool_density_over_1000;fast_mode,73,大結界「博麗弾幕結界」,resolved_live_spell_state
LUN-S5-F120209-T1,120209,0,5,Stage 5,17.350271224975586,428.747314453125,3.0,10.0,0.0,0.0,False,589,0,1,-3.2242465019226074,-3.2242465019226074,1.1494634824325924,2,up,1288,4.404839515686035,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,6,114,120095,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F130745-T1,130745,0,5,Stage 5,370.3431396484375,381.8289794921875,3.0,6.0,0.0,0.0,False,366,0,0,0.10853271186351776,-2.1460628509521484,-11.452560424804688,2,down,876,-1.86322021484375,,,observed_bullet_overlap,global_viability_kernel_exhausted_before_hit,14,155,130590,corridor_deadline_miss;fast_mode,,,no_active_spell_at_hit
LUN-S5-F131416-T1,131416,0,5,Stage 5,376.0,432.0,4.0,0.0,1.0,1.0,False,301,0,3,-2.9183707237243652,-9.7578125,4.580925235163257,2,down_fast,311,2.2349913022656276,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,3,206,131210,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F132912-T1,132912,0,5,Stage 5,376.0,432.0,4.0,1.0,1.0,1.0,False,524,0,12,-31.433990478515625,-31.433990478515625,10.151913842241656,1,up_left_fast,255,1.772613525390625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,17,146,132766,playfield_boundary;fast_mode,,,no_active_spell_at_hit
LUN-S5-F141970-T1,141970,0,5,Stage 5,376.0,432.0,6.0,21.0,3.0,3.0,False,1052,0,15,-1.2000305652618408,-1.2396092414855957,,3,up_fast,8,2.458953857421875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,9,239,141731,playfield_boundary;pool_density_over_1000;fast_mode,103,幻波「赤眼催眠(マインドブローイング)」,resolved_live_spell_state
LUN-S5-F142851-T1,142851,0,5,Stage 5,131.30133056640625,428.0,4.0,14.0,1.0,1.0,False,946,0,51,-2.409930467605591,-2.409930467605591,,2,up_left_fast,1420,0.961578369140625,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,21,238,142613,playfield_boundary;fast_mode,103,幻波「赤眼催眠(マインドブローイング)」,resolved_live_spell_state
LUN-S5-F148140-T1,148140,0,5,Stage 5,47.86229705810547,432.0,3.0,3.0,0.0,0.0,False,1036,0,10,-0.22808656096458435,-0.2582455575466156,,3,stay,333,3.860565185546875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,4,239,147901,playfield_boundary;pool_density_over_1000;fast_mode,,,no_active_spell_at_hit
LUN-S5-F150001-T1,150001,0,5,Stage 5,147.0842742919922,432.0,3.0,1.0,0.0,0.0,False,1004,0,48,-10.463144302368164,-10.463144302368164,,5,up,281,3.7736053466796875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,17,207,149794,playfield_boundary;pool_density_over_1000,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
LUN-S5-F151250-T1,151250,0,5,Stage 5,165.10369873046875,428.0,4.0,1.0,1.0,1.0,False,1001,0,73,-6.329663276672363,-7.046745777130127,,3,down_left_fast,599,0.721649169921875,,,modeled_committed_prefix_collision,global_viability_kernel_exhausted_before_hit,51,240,151010,playfield_boundary;pool_density_over_1000;fast_mode,107,狂視「狂視調律(イリュージョンシーカー)」,resolved_live_spell_state
